molecule_id,inn_name,category,in_pmbjp,in_ddinter,in_nppa,sources,pmbjp_product_count
MOL-01188,l-methylfoate,small_molecule,true,false,false,pmbjp,1
MOL-01189,l-methylfolate,small_molecule,true,false,false,pmbjp,6
MOL-01190,l-ornithin l-aspartate,small_molecule,true,false,false,pmbjp,1
MOL-01191,l-ornithine l-aspartate,small_molecule,true,false,false,pmbjp,3
MOL-01192,labetalol,small_molecule,true,true,true,pmbjp|ddinter|nppa,3
MOL-01193,lacosamide,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01194,lactic acid,small_molecule,false,true,false,ddinter,0
MOL-01195,lactic acid bacillus,small_molecule,true,false,false,pmbjp,11
MOL-01196,lactitol,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01197,lactobacillus acidophilus,small_molecule,false,true,false,ddinter,0
MOL-01198,lactulose,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-01199,lamivudine,small_molecule,true,true,true,pmbjp|ddinter|nppa,4
MOL-01200,lamotrigine,small_molecule,true,true,false,pmbjp|ddinter,4
MOL-01201,lancets round,small_molecule,true,false,false,pmbjp,1
MOL-01202,lanreotide,small_molecule,false,true,false,ddinter,0
MOL-01203,lansoprazole,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01204,lanthanum,small_molecule,false,true,false,ddinter,0
MOL-01205,lapatinib,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01206,laronidase,small_molecule,false,true,false,ddinter,0
MOL-01207,larotrectinib,small_molecule,false,true,false,ddinter,0
MOL-01208,lasmiditan,small_molecule,false,true,false,ddinter,0
MOL-01209,latanoprost,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01210,lecithin,small_molecule,true,false,false,pmbjp,1
MOL-01211,ledipasvir,small_molecule,false,true,false,ddinter,0
MOL-01212,lefamulin,small_molecule,false,true,false,ddinter,0
MOL-01213,leflunomide,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-01214,lemborexant,small_molecule,false,true,false,ddinter,0
MOL-01215,lenalidomide,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-01216,lenvatinib,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01217,lepirudin,small_molecule,false,true,false,ddinter,0
MOL-01218,lesinurad,small_molecule,false,true,false,ddinter,0
MOL-01219,letermovir,small_molecule,false,true,false,ddinter,0
MOL-01220,letrozole,small_molecule,true,true,true,pmbjp|ddinter|nppa,1
MOL-01221,leucovorin,small_molecule,false,true,false,ddinter,0
MOL-01222,leuprolide,small_molecule,false,true,false,ddinter,0
MOL-01223,leuprolide acetate injections,small_molecule,true,false,false,pmbjp,1
MOL-01224,levacetylmethadol,small_molecule,false,true,false,ddinter,0
MOL-01225,levamisole,small_molecule,false,true,false,ddinter,0
MOL-01226,levamlodipine,small_molecule,false,true,false,ddinter,0
MOL-01227,levetiracetam,small_molecule,true,true,true,pmbjp|ddinter|nppa,8
MOL-01228,levetiracetam xr,small_molecule,true,false,false,pmbjp,1
MOL-01229,levmetamfetamine,small_molecule,false,true,false,ddinter,0
MOL-01230,levo salbutamol,small_molecule,true,false,false,pmbjp,1
MOL-01231,levo-thyroxine,small_molecule,true,false,false,pmbjp,2
MOL-01232,levobetaxolol,small_molecule,false,true,false,ddinter,0
MOL-01233,levobunolol,small_molecule,false,true,false,ddinter,0
MOL-01234,levobupivacaine,small_molecule,false,true,false,ddinter,0
MOL-01235,levocarnitine,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01236,levocarnitine injections,small_molecule,true,false,false,pmbjp,1
MOL-01237,levocetirizine,small_molecule,true,true,false,pmbjp|ddinter,6
MOL-01238,levocetrizine,small_molecule,true,false,false,pmbjp,1
MOL-01239,levocloperastine,small_molecule,true,false,false,pmbjp,2
MOL-01240,levodopa,small_molecule,true,true,true,pmbjp|ddinter|nppa,6
MOL-01241,levodropropizine,small_molecule,true,false,false,pmbjp,1
MOL-01242,levofloxacin,small_molecule,true,true,true,pmbjp|ddinter|nppa,4
MOL-01243,levoleucovorin,small_molecule,false,true,false,ddinter,0
MOL-01244,levomefolic acid,small_molecule,false,true,false,ddinter,0
MOL-01245,levomilnacipran,small_molecule,false,true,false,ddinter,0
MOL-01246,levonordefrin,small_molecule,false,true,false,ddinter,0
MOL-01247,levonorgestrel,small_molecule,true,true,true,pmbjp|ddinter|nppa,3
MOL-01248,levorphanol,small_molecule,false,true,false,ddinter,0
MOL-01249,levosalbutamol,small_molecule,true,true,false,pmbjp|ddinter,12
MOL-01250,levosulpiride,small_molecule,true,false,false,pmbjp,6
MOL-01251,levothyroxine,small_molecule,true,true,false,pmbjp|ddinter,8
MOL-01252,licorice,small_molecule,false,true,false,ddinter,0
MOL-01253,lidocaine,small_molecule,true,true,true,pmbjp|ddinter|nppa,12
MOL-01254,light paraffin,small_molecule,true,false,false,pmbjp,1
MOL-01255,linaclotide,small_molecule,false,true,false,ddinter,0
MOL-01256,linagliptin,small_molecule,true,true,false,pmbjp|ddinter,9
MOL-01257,linceed oil,small_molecule,true,false,false,pmbjp,1
MOL-01258,lincomycin,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01259,lindane,small_molecule,false,true,false,ddinter,0
MOL-01260,linezolid,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-01261,linomycin,small_molecule,true,false,false,pmbjp,1
MOL-01262,linseed oil,small_molecule,true,false,false,pmbjp,4
MOL-01263,liothyronine,small_molecule,false,true,false,ddinter,0
MOL-01264,liotrix,small_molecule,false,true,false,ddinter,0
MOL-01265,lipid liposomal amphotericin b,small_molecule,false,false,true,nppa,0
MOL-01266,lipoic acid,small_molecule,false,true,false,ddinter,0
MOL-01267,liposomal amphotericin b,small_molecule,true,false,false,pmbjp,1
MOL-01268,liraglutide,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01269,lisdexamfetamine,small_molecule,false,true,false,ddinter,0
MOL-01270,lisinopril,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-01271,lisocabtagene maraleucel,small_molecule,false,true,false,ddinter,0
MOL-01272,lithium,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-01273,lixisenatide,small_molecule,false,true,false,ddinter,0
MOL-01274,lobeglitazone,small_molecule,true,false,false,pmbjp,1
MOL-01275,lofexidine,small_molecule,false,true,false,ddinter,0
MOL-01276,lomefloxacin,small_molecule,false,true,false,ddinter,0
MOL-01277,lomitapide,small_molecule,false,true,false,ddinter,0
MOL-01278,lomustine,small_molecule,false,true,false,ddinter,0
MOL-01279,lonafarnib,small_molecule,false,true,false,ddinter,0
MOL-01280,loperamide,small_molecule,true,true,true,pmbjp|ddinter|nppa,1
MOL-01281,lopinavir,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01282,loracarbef,small_molecule,false,true,false,ddinter,0
MOL-01283,loratadine,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01284,lorazepam,small_molecule,true,true,true,pmbjp|ddinter|nppa,3
MOL-01285,lorcaserin,small_molecule,false,true,false,ddinter,0
MOL-01286,lorlatinib,small_molecule,false,true,false,ddinter,0
MOL-01287,lornoxicam,small_molecule,true,false,false,pmbjp,1
MOL-01288,losartan,small_molecule,true,true,false,pmbjp|ddinter,8
MOL-01289,loteprednol,small_molecule,false,true,false,ddinter,0
MOL-01290,loteprednol etabonate,small_molecule,false,true,false,ddinter,0
MOL-01291,lovastatin,small_molecule,false,true,false,ddinter,0
MOL-01292,loxapine,small_molecule,false,true,false,ddinter,0
MOL-01293,lubiprostone,small_molecule,false,true,false,ddinter,0
MOL-01294,luliconazole,small_molecule,true,false,false,pmbjp,2
MOL-01295,lumacaftor,small_molecule,false,true,false,ddinter,0
MOL-01296,lumateperone,small_molecule,false,true,false,ddinter,0
MOL-01297,lumefantrine,small_molecule,true,true,true,pmbjp|ddinter|nppa,1
MOL-01298,lurasidone,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-01299,lurbinectedin,small_molecule,false,true,false,ddinter,0
MOL-01300,lusutrombopag,small_molecule,false,true,false,ddinter,0
MOL-01301,lutein,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01302,lutetium lu dotatate,small_molecule,false,true,false,ddinter,0
MOL-01303,lycopene,small_molecule,true,false,false,pmbjp,4
MOL-01304,lycopene multivitamins,small_molecule,true,false,false,pmbjp,1
MOL-01305,lyme disease vaccine,vaccine,false,true,false,ddinter,0
MOL-01306,lyophilized polyvalent,small_molecule,false,false,true,nppa,0
MOL-01307,macimorelin,small_molecule,false,true,false,ddinter,0
MOL-01308,macitentan,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01309,madhu,small_molecule,true,false,false,pmbjp,3
MOL-01310,magaldrate,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01311,magnesium,small_molecule,true,true,true,pmbjp|ddinter|nppa,5
MOL-01312,magnesium hydroxide,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-01313,magnesium oxide,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01314,manganese,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01315,mannitol,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-01316,maprotiline,small_molecule,false,true,false,ddinter,0
MOL-01317,maraviroc,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01318,mazindol,small_molecule,false,true,false,ddinter,0
MOL-01319,measles vaccine,vaccine,false,false,true,nppa,0
MOL-01320,measles vaccine mumps virus vaccine,vaccine,true,false,false,pmbjp,1
MOL-01321,measles virus vaccine live attenuated,vaccine,false,true,false,ddinter,0
MOL-01322,mebendazole,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-01323,mebeverine,small_molecule,true,false,false,pmbjp,2
MOL-01324,mebrofenin,small_molecule,false,true,false,ddinter,0
MOL-01325,mecamylamine,small_molecule,false,true,false,ddinter,0
MOL-01326,mecasermin,small_molecule,false,true,false,ddinter,0
MOL-01327,mecasermin rinfabate,small_molecule,false,true,false,ddinter,0
MOL-01328,mechlorethamine,small_molecule,false,true,false,ddinter,0
MOL-01329,meclizine,small_molecule,false,true,false,ddinter,0
MOL-01330,meclofenamic acid,small_molecule,false,true,false,ddinter,0
MOL-01331,mecobalamin,small_molecule,true,true,false,pmbjp|ddinter,24
MOL-01332,medroxyprogesterone,small_molecule,true,true,true,pmbjp|ddinter|nppa,1
MOL-01333,medrysone,small_molecule,false,true,false,ddinter,0
MOL-01334,mefenamic acid,small_molecule,true,true,true,pmbjp|ddinter|nppa,9
MOL-01335,mefloquine,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-01336,megaldrate,small_molecule,true,false,false,pmbjp,1
MOL-01337,megestrol,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01338,meglumine diatrizoate,small_molecule,false,false,true,nppa,0
MOL-01339,melatonin,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-01340,melitracen,small_molecule,true,false,false,pmbjp,1
MOL-01341,meloxicam,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01342,melphalan,small_molecule,false,true,true,ddinter|nppa,0
MOL-01343,melphalan flufenamide,small_molecule,false,true,false,ddinter,0
MOL-01344,memantine,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-01345,meningococcal polysaccharide vaccine group c,vaccine,false,true,false,ddinter,0
MOL-01346,menotrophin,small_molecule,true,false,false,pmbjp,1
MOL-01347,menotropins,small_molecule,false,true,false,ddinter,0
MOL-01348,menthol,small_molecule,true,false,false,pmbjp,10
MOL-01349,menthol - cough,small_molecule,true,false,false,pmbjp,1
MOL-01350,menthol cinnamon,small_molecule,true,false,false,pmbjp,1
MOL-01351,mepenzolate,small_molecule,false,true,false,ddinter,0
MOL-01352,meperidine,small_molecule,false,true,false,ddinter,0
MOL-01353,mephentermine,small_molecule,false,true,false,ddinter,0
MOL-01354,mephenytoin,small_molecule,false,true,false,ddinter,0
MOL-01355,mepivacaine,small_molecule,false,true,false,ddinter,0
MOL-01356,meprobamate,small_molecule,false,true,false,ddinter,0
MOL-01357,mepyramine,small_molecule,false,true,false,ddinter,0
MOL-01358,mercaptopurine,small_molecule,false,true,true,ddinter|nppa,0
MOL-01359,meropenem,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-01360,mesalazine,small_molecule,true,true,false,pmbjp|ddinter,4
MOL-01361,mesna,small_molecule,false,false,true,nppa,0
MOL-01362,mesoridazine,small_molecule,false,true,false,ddinter,0
MOL-01363,mestranol,small_molecule,false,true,false,ddinter,0
MOL-01364,metadoxine,small_molecule,true,false,false,pmbjp,1
MOL-01365,metamfetamine,small_molecule,false,true,false,ddinter,0
MOL-01366,metaraminol,small_molecule,false,true,false,ddinter,0
MOL-01367,metaxalone,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01368,metformin,small_molecule,true,true,true,pmbjp|ddinter|nppa,76
MOL-01369,metformin hydrchloride,small_molecule,true,false,false,pmbjp,2
MOL-01370,methacholine,small_molecule,false,true,false,ddinter,0
MOL-01371,methadone,small_molecule,false,true,false,ddinter,0
MOL-01372,methazolamide,small_molecule,false,true,false,ddinter,0
MOL-01373,methdilazine,small_molecule,false,true,false,ddinter,0
MOL-01374,methenamine,small_molecule,false,true,false,ddinter,0
MOL-01375,methimazole,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01376,methionine,small_molecule,false,true,false,ddinter,0
MOL-01377,methocarbamol,small_molecule,false,true,false,ddinter,0
MOL-01378,methohexital,small_molecule,false,true,false,ddinter,0
MOL-01379,methotrexate,small_molecule,true,true,true,pmbjp|ddinter|nppa,8
MOL-01380,methotrimeprazine,small_molecule,false,true,false,ddinter,0
MOL-01381,methoxamine,small_molecule,false,true,false,ddinter,0
MOL-01382,methoxsalen,small_molecule,false,true,false,ddinter,0
MOL-01383,methoxyflurane,small_molecule,false,true,false,ddinter,0
MOL-01384,methscopolamine,small_molecule,false,true,false,ddinter,0
MOL-01385,methsuximide,small_molecule,false,true,false,ddinter,0
MOL-01386,methyl,small_molecule,true,true,false,pmbjp|ddinter,5
MOL-01387,methyl aminolevulinate,small_molecule,false,true,false,ddinter,0
MOL-01388,methyl ergometrine,small_molecule,true,false,false,pmbjp,1
MOL-01389,methylcellulose,small_molecule,false,true,false,ddinter,0
MOL-01390,methyldopa,small_molecule,true,true,true,pmbjp|ddinter|nppa,1
MOL-01391,methylene blue,small_molecule,false,true,true,ddinter|nppa,0
MOL-01392,methylergometrine,small_molecule,false,true,false,ddinter,0
MOL-01393,methylergonovine,small_molecule,false,false,true,nppa,0
MOL-01394,methylnaltrexone,small_molecule,false,true,false,ddinter,0
MOL-01395,methylphenidate,small_molecule,true,true,false,pmbjp|ddinter,4
MOL-01396,methylphenobarbital,small_molecule,false,true,false,ddinter,0
MOL-01397,methylprednisolone,small_molecule,true,true,true,pmbjp|ddinter|nppa,3
MOL-01398,methylsalicylate,small_molecule,true,false,false,pmbjp,2
MOL-01399,methylsulfonylmethane,small_molecule,true,false,false,pmbjp,1
MOL-01400,methyltestosterone,small_molecule,false,true,false,ddinter,0
MOL-01401,methysergide,small_molecule,false,true,false,ddinter,0
MOL-01402,meticillin,small_molecule,false,true,false,ddinter,0
MOL-01403,metipranolol,small_molecule,false,true,false,ddinter,0
MOL-01404,metoclopramide,small_molecule,true,true,true,pmbjp|ddinter|nppa,3
MOL-01405,metocurine,small_molecule,false,true,false,ddinter,0
MOL-01406,metolazone,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01407,metoprolol,small_molecule,true,true,true,pmbjp|ddinter|nppa,22
MOL-01408,metoprolol er,small_molecule,true,false,false,pmbjp,3
MOL-01409,metreleptin,small_molecule,false,true,false,ddinter,0
MOL-01410,metronidazole,small_molecule,true,true,true,pmbjp|ddinter|nppa,8
MOL-01411,metyrapone,small_molecule,false,true,false,ddinter,0
MOL-01412,metyrosine,small_molecule,false,true,false,ddinter,0
MOL-01413,mexiletine,small_molecule,false,true,false,ddinter,0
MOL-01414,mezlocillin,small_molecule,false,true,false,ddinter,0
MOL-01415,micafungin,small_molecule,false,true,false,ddinter,0
MOL-01416,miconazole,small_molecule,true,true,false,pmbjp|ddinter,8
MOL-01417,microcrystalline cellulose,small_molecule,false,true,false,ddinter,0
MOL-01418,micronized purified flavanoid fraction mpff diosmin,small_molecule,true,false,false,pmbjp,1
MOL-01419,midazolam,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-01420,midodrine,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-01421,midostaurin,small_molecule,false,true,false,ddinter,0
MOL-01422,mifepristone,small_molecule,true,true,true,pmbjp|ddinter|nppa,1
MOL-01423,migalastat,small_molecule,false,true,false,ddinter,0
MOL-01424,miglitol,small_molecule,false,true,false,ddinter,0
MOL-01425,miglustat,small_molecule,false,true,false,ddinter,0
MOL-01426,milk magnesia,small_molecule,true,false,false,pmbjp,2
MOL-01427,milk thistle,small_molecule,false,true,false,ddinter,0
MOL-01428,milnacipran,small_molecule,false,true,false,ddinter,0
MOL-01429,milrinone,small_molecule,false,true,false,ddinter,0
MOL-01430,miltefosine,small_molecule,false,true,true,ddinter|nppa,0
MOL-01431,mineral oil,small_molecule,false,true,false,ddinter,0
MOL-01432,minerals,small_molecule,true,false,false,pmbjp,3
MOL-01433,minocycline,small_molecule,true,true,false,pmbjp|ddinter,4
MOL-01434,minocycline tab,small_molecule,true,false,false,pmbjp,1
MOL-01435,minoxidil,small_molecule,true,true,false,pmbjp|ddinter,4
MOL-01436,mipomersen,small_molecule,false,true,false,ddinter,0
MOL-01437,mirabegron,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01438,mirtazapine,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-01439,misoprostol,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-01440,mitomycin,small_molecule,false,true,false,ddinter,0
MOL-01441,mitotane,small_molecule,false,true,false,ddinter,0
MOL-01442,mitoxantrone,small_molecule,false,true,false,ddinter,0
MOL-01443,mivacurium,small_molecule,false,true,false,ddinter,0
MOL-01444,modafinil,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01445,moexipril,small_molecule,false,true,false,ddinter,0
MOL-01446,mogamulizumab,biologic,false,true,false,ddinter,0
MOL-01447,molindone,small_molecule,false,true,false,ddinter,0
MOL-01448,molnupiravir,small_molecule,true,false,false,pmbjp,1
MOL-01449,mometasone,small_molecule,true,false,false,pmbjp,6
MOL-01450,mometasone aqueous,small_molecule,true,false,false,pmbjp,1
MOL-01451,monomethyl,small_molecule,false,true,false,ddinter,0
MOL-01452,monopotassium,small_molecule,false,true,false,ddinter,0
MOL-01453,montelukast,small_molecule,true,true,false,pmbjp|ddinter,13
MOL-01454,montelukast orodispersible,small_molecule,true,false,false,pmbjp,1
MOL-01455,moricizine,small_molecule,false,true,false,ddinter,0
MOL-01456,morphine,small_molecule,false,true,true,ddinter|nppa,0
MOL-01457,mosapride,small_molecule,true,false,false,pmbjp,4
MOL-01458,moxetumomab pasudotox,biologic,false,true,false,ddinter,0
MOL-01459,moxifloxacin,small_molecule,true,true,true,pmbjp|ddinter|nppa,7
MOL-01460,moxonidine,small_molecule,true,false,false,pmbjp,2
MOL-01461,multi minerals,small_molecule,true,false,false,pmbjp,1
MOL-01462,multiminerals,small_molecule,true,false,false,pmbjp,1
MOL-01463,multivitamin,small_molecule,true,false,false,pmbjp,1
MOL-01464,multivitamin chocolate,small_molecule,true,false,false,pmbjp,1
MOL-01465,multivitamins,small_molecule,true,false,false,pmbjp,1
MOL-01466,multivitamins amino acid,small_molecule,true,false,false,pmbjp,1
MOL-01467,mumps virus strain b level jeryl lynn live antigen,small_molecule,false,true,false,ddinter,0
MOL-01468,mupirocin,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01469,muromonab,small_molecule,false,true,false,ddinter,0
MOL-01470,mycophenolate,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-01471,mycophenolic acid,small_molecule,false,true,false,ddinter,0
MOL-01472,myo-inositol,small_molecule,true,false,false,pmbjp,2
MOL-01473,nabilone,small_molecule,false,true,false,ddinter,0
MOL-01474,nabumetone,small_molecule,false,true,false,ddinter,0
MOL-01475,nadifloxacin,small_molecule,true,false,false,pmbjp,3
MOL-01476,nadolol,small_molecule,false,true,false,ddinter,0
MOL-01477,nafcillin,small_molecule,false,true,false,ddinter,0
MOL-01478,naftifine,small_molecule,true,false,false,pmbjp,1
MOL-01479,nalbuphine,small_molecule,false,true,false,ddinter,0
MOL-01480,naldemedine,small_molecule,false,true,false,ddinter,0
MOL-01481,nalidixic acid,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01482,nalmefene,small_molecule,false,true,false,ddinter,0
MOL-01483,naloxegol,small_molecule,false,true,false,ddinter,0
MOL-01484,naloxone,small_molecule,false,true,true,ddinter|nppa,0
MOL-01485,naltrexone,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01486,nandrolone decanoate,small_molecule,true,false,false,pmbjp,3
MOL-01487,naphazoline,small_molecule,false,true,false,ddinter,0
MOL-01488,naproxen,small_molecule,true,true,false,pmbjp|ddinter,6
MOL-01489,naratriptan,small_molecule,false,true,false,ddinter,0
MOL-01490,natalizumab,biologic,false,true,false,ddinter,0
MOL-01491,natamycin,small_molecule,true,false,true,pmbjp|nppa,1
MOL-01492,nateglinide,small_molecule,false,true,false,ddinter,0
MOL-01493,natural micronised progesterone,small_molecule,true,false,false,pmbjp,2
MOL-01494,naxitamab,biologic,false,true,false,ddinter,0
MOL-01495,nebivolol,small_molecule,true,true,false,pmbjp|ddinter,10
MOL-01496,necitumumab,biologic,false,true,false,ddinter,0
MOL-01497,nedocromil,small_molecule,false,true,false,ddinter,0
MOL-01498,nefazodone,small_molecule,false,true,false,ddinter,0
MOL-01499,nelarabine,small_molecule,false,true,false,ddinter,0
MOL-01500,nelfinavir,small_molecule,false,true,false,ddinter,0
MOL-01501,neomycin,small_molecule,true,true,false,pmbjp|ddinter,10
MOL-01502,neostigmine,small_molecule,false,true,true,ddinter|nppa,0
MOL-01503,neostigmine methylsulphate,small_molecule,true,false,false,pmbjp,2
MOL-01504,nepafenac,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01505,neratinib,small_molecule,false,true,false,ddinter,0
MOL-01506,nesiritide,small_molecule,false,true,false,ddinter,0
MOL-01507,netilmicin,small_molecule,false,true,false,ddinter,0
MOL-01508,netupitant,small_molecule,false,true,false,ddinter,0
MOL-01509,nevirapine,small_molecule,false,true,true,ddinter|nppa,0
MOL-01510,niacin,small_molecule,false,true,false,ddinter,0
MOL-01511,niacinamide,small_molecule,true,false,true,pmbjp|nppa,7
MOL-01512,nicardipine,small_molecule,false,true,false,ddinter,0
MOL-01513,niclosamide,small_molecule,false,true,false,ddinter,0
MOL-01514,nicorandil,small_molecule,true,false,false,pmbjp,2
MOL-01515,nicotinamide,small_molecule,false,true,false,ddinter,0
MOL-01516,nicotine,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01517,nicoumalone,small_molecule,true,false,false,pmbjp,1
MOL-01518,nicoumalone acenocoumarol,small_molecule,true,false,false,pmbjp,3
MOL-01519,nifedipine,small_molecule,true,true,true,pmbjp|ddinter|nppa,7
MOL-01520,nifurtimox,small_molecule,false,true,false,ddinter,0
MOL-01521,nilotinib,small_molecule,false,true,false,ddinter,0
MOL-01522,nilutamide,small_molecule,false,true,false,ddinter,0
MOL-01523,nimesulid,small_molecule,true,false,false,pmbjp,1
MOL-01524,nimesulide,small_molecule,true,false,false,pmbjp,4
MOL-01525,nimodipine,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01526,nintedanib,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01527,niraparib,small_molecule,false,true,false,ddinter,0
MOL-01528,nisoldipine,small_molecule,false,true,false,ddinter,0
MOL-01529,nitazoxanide,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01530,nitisinone,small_molecule,false,true,false,ddinter,0
MOL-01531,nitrazepam,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01532,nitric oxide,small_molecule,false,true,false,ddinter,0
MOL-01533,nitrofurantoin,small_molecule,true,true,true,pmbjp|ddinter|nppa,3
MOL-01534,nitroglycerin,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-01535,nitroprusside,small_molecule,false,true,false,ddinter,0
MOL-01536,nitrous acid,small_molecule,false,true,false,ddinter,0
MOL-01537,nitrous oxide,small_molecule,false,true,true,ddinter|nppa,0
MOL-01538,nivolumab,biologic,false,true,false,ddinter,0
MOL-01539,nizatidine,small_molecule,false,true,false,ddinter,0
MOL-01540,norelgestromin,small_molecule,false,true,false,ddinter,0
MOL-01541,norepinephrine,small_molecule,false,true,true,ddinter|nppa,0
MOL-01542,norethindrone,small_molecule,true,false,true,pmbjp|nppa,2
MOL-01543,norethisterone,small_molecule,false,true,false,ddinter,0
MOL-01544,norfloxacin,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01545,norgestimate,small_molecule,false,true,false,ddinter,0
MOL-01546,norgestrel,small_molecule,false,true,false,ddinter,0
MOL-01547,nortriptyline,small_molecule,true,true,false,pmbjp|ddinter,7
MOL-01548,nortryptyline,small_molecule,true,false,false,pmbjp,1
MOL-01549,noscapine,small_molecule,true,false,false,pmbjp,1
MOL-01550,novobiocin,small_molecule,false,true,false,ddinter,0
MOL-01551,nystatin,small_molecule,false,true,true,ddinter|nppa,0
MOL-01552,obeticholic acid,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01553,obinutuzumab,biologic,false,true,false,ddinter,0
MOL-01554,ocrelizumab,biologic,false,true,false,ddinter,0
MOL-01555,octasulfur,small_molecule,false,true,false,ddinter,0
MOL-01556,octreotide,small_molecule,true,true,false,pmbjp|ddinter,4
MOL-01557,ofatumumab,biologic,false,true,false,ddinter,0
MOL-01558,ofloxacin,small_molecule,true,true,false,pmbjp|ddinter,12
MOL-01559,ofloxaxin,small_molecule,true,false,false,pmbjp,1
MOL-01560,olanzapine,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-01561,olaparib,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01562,olaratumab,biologic,false,true,false,ddinter,0
MOL-01563,oliceridine,small_molecule,false,true,false,ddinter,0
MOL-01564,olmesartan,small_molecule,true,true,false,pmbjp|ddinter,19
MOL-01565,olodaterol,small_molecule,false,true,false,ddinter,0
MOL-01566,olopatadine,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01567,olopatadine tab,small_molecule,true,false,false,pmbjp,1
MOL-01568,olsalazine,small_molecule,false,true,false,ddinter,0
MOL-01569,omacetaxine mepesuccinate,small_molecule,false,true,false,ddinter,0
MOL-01570,omadacycline,small_molecule,false,true,false,ddinter,0
MOL-01571,omalizumab,biologic,false,true,false,ddinter,0
MOL-01572,omega fatty acid,small_molecule,true,false,false,pmbjp,2
MOL-01573,omega- fatty acid,small_molecule,true,false,false,pmbjp,1
MOL-01574,omega- fatty acids,small_molecule,false,true,false,ddinter,0
MOL-01575,omega- fatty acids epa,small_molecule,true,false,false,pmbjp,1
MOL-01576,omeprazole,small_molecule,true,true,true,pmbjp|ddinter|nppa,4
MOL-01577,onasemnogene abeparvovec,small_molecule,false,true,false,ddinter,0
MOL-01578,ondansetron,small_molecule,true,true,true,pmbjp|ddinter|nppa,6
MOL-01579,opicapone,small_molecule,false,true,false,ddinter,0
MOL-01580,opipramol,small_molecule,true,false,false,pmbjp,2
MOL-01581,opium,small_molecule,false,true,false,ddinter,0
MOL-01582,oprelvekin,small_molecule,false,true,false,ddinter,0
MOL-01583,orciprenaline,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-01584,oritavancin,small_molecule,false,true,false,ddinter,0
MOL-01585,orlistat,small_molecule,true,true,false,pmbjp|ddinter,2
